URL,Local Title,Local Title Length,Live Title,Live Title Length,Title Match,Local Description,Local Desc Length,Live Description,Live Desc Length,Desc Match,Local Canonical,Live Canonical,Local og:title,Live og:title,Local og:description,Live og:description,Local og:image,Live og:image,Local og:type,Live og:type,Local og:url,Live og:url,Local twitter:card,Live twitter:card,Local twitter:image,Live twitter:image,Local H1 Count,Live H1 Count,Local H1s,Live H1s,Local robots,Live robots,Issues
/cookbook/bme280_environment/,BME280 Environment - ESPHome - Smart Home Made Simple,53,BME280 Environment - ESPHome - Smart Home Made Simple,53,Yes,"Instructions for setting up BME280 sensors in ESPHome and calculate altitude, absolute humidity, and sea level pressure.",120,"Instructions for setting up BME280 sensors in ESPHome and calculate altitude, absolute humidity, and sea level pressure.",120,Yes,https://esphome.io/cookbook/bme280_environment/,,BME280 Environment,BME280 Environment,"Instructions for setting up BME280 sensors in ESPHome and calculate altitude, absolute humidity, and sea level pressure.","Instructions for setting up BME280 sensors in ESPHome and calculate altitude, absolute humidity, and sea level pressure.",https://esphome.io/images/logo.svg,https://esphome.io/images/bme280.jpg,article,website,https://esphome.io/cookbook/bme280_environment/,https://esphome.io/cookbook/bme280_environment/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/bme280.jpg,1,1,BME280 Environment,BME280 Environment,,,
/cookbook/arduino_port_extender/,Arduino Port Expander - ESPHome - Smart Home Made Simple,56,Arduino Port Expander - ESPHome - Smart Home Made Simple,56,Yes,"Instructions on using an Arduino board, like the Pro Mini for expanding ports of an ESPHome node",96,"Instructions on using an Arduino board, like the Pro Mini for expanding ports of an ESPHome node",96,Yes,https://esphome.io/cookbook/arduino_port_extender/,,Arduino Port Expander,Arduino Port Expander,"Instructions on using an Arduino board, like the Pro Mini for expanding ports of an ESPHome node","Instructions on using an Arduino board, like the Pro Mini for expanding ports of an ESPHome node",https://esphome.io/images/logo.svg,https://esphome.io/images/arduino_logo.svg,article,website,https://esphome.io/cookbook/arduino_port_extender/,https://esphome.io/cookbook/arduino_port_extender/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/arduino_logo.svg,1,1,Arduino Port Expander,Arduino Port Expander,,,
/components/,ESPHome Docs - ESPHome - Smart Home Made Simple,47,ESPHome Docs - ESPHome - Smart Home Made Simple,47,Yes,main documentation,18,ESPHome main documentation,26,No,https://esphome.io/components/,,ESPHome Docs,ESPHome Docs,main documentation,ESPHome main documentation,https://esphome.io/images/logo.svg,https://esphome.io/images/logo-docs.svg,article,website,https://esphome.io/components/,https://esphome.io/components/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/logo-docs.svg,1,1,ESPHome Docs,ESPHome Docs,,,Desc short
/components/zwave_proxy/,Z-Wave Proxy - ESPHome - Smart Home Made Simple,47,Z-Wave Proxy - ESPHome - Smart Home Made Simple,47,Yes,Instructions for setting up the Z-Wave Proxy in ESPHome.,56,Instructions for setting up the Z-Wave Proxy in ESPHome.,56,Yes,https://esphome.io/components/zwave_proxy/,,Z-Wave Proxy,Z-Wave Proxy,Instructions for setting up the Z-Wave Proxy in ESPHome.,Instructions for setting up the Z-Wave Proxy in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/z-wave.svg,article,website,https://esphome.io/components/zwave_proxy/,https://esphome.io/components/zwave_proxy/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/z-wave.svg,1,1,Z-Wave Proxy,Z-Wave Proxy,,,
/components/zigbee/,Zigbee End Device - ESPHome - Smart Home Made Simple,52,Zigbee End Device - ESPHome - Smart Home Made Simple,52,Yes,Zigbee End Device for Zigbee2MQTT and ZHA.,42,Zigbee End Device for Zigbee2MQTT and ZHA.,42,Yes,https://esphome.io/components/zigbee/,,Zigbee End Device,Zigbee End Device,Zigbee End Device for Zigbee2MQTT and ZHA.,Zigbee End Device for Zigbee2MQTT and ZHA.,https://esphome.io/images/logo.svg,https://esphome.io/images/zigbee.svg,article,website,https://esphome.io/components/zigbee/,https://esphome.io/components/zigbee/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/zigbee.svg,1,1,Zigbee End Device,Zigbee End Device,,,Desc short
/components/xxtea/,XXTEA Component - ESPHome - Smart Home Made Simple,50,XXTEA Component - ESPHome - Smart Home Made Simple,50,Yes,Lightweight encryption algorithm for ESPHome,44,Lightweight encryption algorithm for ESPHome,44,Yes,https://esphome.io/components/xxtea/,,XXTEA Component,XXTEA Component,Lightweight encryption algorithm for ESPHome,Lightweight encryption algorithm for ESPHome,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/xxtea/,https://esphome.io/components/xxtea/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,XXTEA Component,XXTEA Component,,,Desc short
/components/xl9535/,XL9535 I/O Expander - ESPHome - Smart Home Made Simple,54,XL9535 I/O Expander - ESPHome - Smart Home Made Simple,54,Yes,Instructions for setting up XL9535 digital port expanders in ESPHome.,69,Instructions for setting up XL9535 digital port expanders in ESPHome.,69,Yes,https://esphome.io/components/xl9535/,,XL9535 I/O Expander,XL9535 I/O Expander,Instructions for setting up XL9535 digital port expanders in ESPHome.,Instructions for setting up XL9535 digital port expanders in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/xl9535.svg,article,website,https://esphome.io/components/xl9535/,https://esphome.io/components/xl9535/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/xl9535.svg,1,1,XL9535 I/O Expander,XL9535 I/O Expander,,,
/components/wireguard/,WireGuard Component - ESPHome - Smart Home Made Simple,54,WireGuard Component - ESPHome - Smart Home Made Simple,54,Yes,Instructions to setup WireGuard for your ESP board.,51,Instructions to setup WireGuard for your ESP board.,51,Yes,https://esphome.io/components/wireguard/,,WireGuard Component,WireGuard Component,Instructions to setup WireGuard for your ESP board.,Instructions to setup WireGuard for your ESP board.,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/wireguard/,https://esphome.io/components/wireguard/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,WireGuard Component,WireGuard Component,,,
/components/wifi/,WiFi Component - ESPHome - Smart Home Made Simple,49,WiFi Component - ESPHome - Smart Home Made Simple,49,Yes,Instructions for setting up the WiFi configuration for your ESP node in ESPHome.,80,Instructions for setting up the WiFi configuration for your ESP node in ESPHome.,80,Yes,https://esphome.io/components/wifi/,,WiFi Component,WiFi Component,Instructions for setting up the WiFi configuration for your ESP node in ESPHome.,Instructions for setting up the WiFi configuration for your ESP node in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/network-wifi.svg,article,website,https://esphome.io/components/wifi/,https://esphome.io/components/wifi/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/network-wifi.svg,1,1,WiFi Component,WiFi Component,,,
/components/wiegand/,Wiegand keypad and tag reader - ESPHome - Smart Home Made Simple,64,Wiegand keypad and tag reader - ESPHome - Smart Home Made Simple,64,Yes,Wiegand-standard key input and card/tag reader panel,52,Wiegand-standard key input and card/tag reader panel,52,Yes,https://esphome.io/components/wiegand/,,Wiegand keypad and tag reader,Wiegand keypad and tag reader,Wiegand-standard key input and card/tag reader panel,Wiegand-standard key input and card/tag reader panel,https://esphome.io/images/logo.svg,https://esphome.io/images/wiegand.jpg,article,website,https://esphome.io/components/wiegand/,https://esphome.io/components/wiegand/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/wiegand.jpg,1,1,Wiegand keypad and tag reader,Wiegand keypad and tag reader,,,Title too long
/components/weikai/,WeiKai SPI/I²C UART/IO Expander - ESPHome - Smart Home Made Simple,66,WeiKai SPI/I²C UART/IO Expander - ESPHome - Smart Home Made Simple,66,Yes,Instructions for setting up WeiKai SPI/I²C to UART Expanders in ESPHome.,72,Instructions for setting up WeiKai SPI/I²C to UART Expanders in ESPHome.,72,Yes,https://esphome.io/components/weikai/,,WeiKai SPI/I²C UART/IO Expander,WeiKai SPI/I²C UART/IO Expander,Instructions for setting up WeiKai SPI/I²C to UART Expanders in ESPHome.,Instructions for setting up WeiKai SPI/I²C to UART Expanders in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/wk2168.jpg,article,website,https://esphome.io/components/weikai/,https://esphome.io/components/weikai/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/wk2168.jpg,1,1,WeiKai SPI/I²C UART/IO Expander,WeiKai SPI/I²C UART/IO Expander,,,Title too long
/components/web_server/,Web Server Component - ESPHome - Smart Home Made Simple,55,Web Server Component - ESPHome - Smart Home Made Simple,55,Yes,Instructions for setting up a web server in ESPHome.,52,Instructions for setting up a web server in ESPHome.,52,Yes,https://esphome.io/components/web_server/,,Web Server Component,Web Server Component,Instructions for setting up a web server in ESPHome.,Instructions for setting up a web server in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/http.svg,article,website,https://esphome.io/components/web_server/,https://esphome.io/components/web_server/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/http.svg,1,1,Web Server Component,Web Server Component,,,
/components/water_heater/,Water Heater Component - ESPHome - Smart Home Made Simple,57,Water Heater Component - ESPHome - Smart Home Made Simple,57,Yes,Instructions for setting up water heaters in ESPHome.,53,,,No,https://esphome.io/components/water_heater/,,Water Heater Component,Water Heater Component,Instructions for setting up water heaters in ESPHome.,,https://esphome.io/images/logo.svg,,article,website,https://esphome.io/components/water_heater/,https://esphome.io/components/water_heater/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,,1,1,Water Heater Component,Water Heater Component,,,
/components/water_heater/template/,Template Water Heater - ESPHome - Smart Home Made Simple,56,Template Water Heater - ESPHome - Smart Home Made Simple,56,Yes,Instructions for setting up template water heaters in ESPHome.,62,Instructions for setting up template water heaters in ESPHome.,62,Yes,https://esphome.io/components/water_heater/template/,,Template Water Heater,Template Water Heater,Instructions for setting up template water heaters in ESPHome.,Instructions for setting up template water heaters in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/description.svg,article,website,https://esphome.io/components/water_heater/template/,https://esphome.io/components/water_heater/template/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/description.svg,1,1,Template Water Heater,Template Water Heater,,,
/components/voice_assistant/,Voice Assistant - ESPHome - Smart Home Made Simple,50,Voice Assistant - ESPHome - Smart Home Made Simple,50,Yes,Instructions for setting up a Voice Assistant in ESPHome.,57,Instructions for setting up a Voice Assistant in ESPHome.,57,Yes,https://esphome.io/components/voice_assistant/,,Voice Assistant,Voice Assistant,Instructions for setting up a Voice Assistant in ESPHome.,Instructions for setting up a Voice Assistant in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/voice-assistant.svg,article,website,https://esphome.io/components/voice_assistant/,https://esphome.io/components/voice_assistant/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/voice-assistant.svg,1,1,Voice Assistant,Voice Assistant,,,
/components/vbus/,VBus Component - ESPHome - Smart Home Made Simple,49,VBus Component - ESPHome - Smart Home Made Simple,49,Yes,Instructions for integrating a solar energy collector controller using VBus protocol in ESPHome.,96,Instructions for integrating a solar energy collector controller using VBus protocol in ESPHome.,96,Yes,https://esphome.io/components/vbus/,,VBus Component,VBus Component,Instructions for integrating a solar energy collector controller using VBus protocol in ESPHome.,Instructions for integrating a solar energy collector controller using VBus protocol in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/resol_deltasol_bs_plus.jpg,article,website,https://esphome.io/components/vbus/,https://esphome.io/components/vbus/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/resol_deltasol_bs_plus.jpg,1,1,VBus Component,VBus Component,,,
/components/valve/,Valve Component - ESPHome - Smart Home Made Simple,50,Valve Component - ESPHome - Smart Home Made Simple,50,Yes,Instructions for setting up base valves in ESPHome.,51,Instructions for setting up base valves in ESPHome.,51,Yes,https://esphome.io/components/valve/,,Valve Component,Valve Component,Instructions for setting up base valves in ESPHome.,Instructions for setting up base valves in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,article,website,https://esphome.io/components/valve/,https://esphome.io/components/valve/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/folder-open.svg,1,1,Valve Component,Valve Component,,,
/components/valve/template/,Template Valve - ESPHome - Smart Home Made Simple,49,Template Valve - ESPHome - Smart Home Made Simple,49,Yes,Instructions for setting up template valves in ESPHome.,55,Instructions for setting up template valves in ESPHome.,55,Yes,https://esphome.io/components/valve/template/,,Template Valve,Template Valve,Instructions for setting up template valves in ESPHome.,Instructions for setting up template valves in ESPHome.,https://esphome.io/images/logo.svg,https://esphome.io/images/description.svg,article,website,https://esphome.io/components/valve/template/,https://esphome.io/components/valve/template/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/description.svg,1,1,Template Valve,Template Valve,,,
/components/usb_uart/,USB Host UART Interface - ESPHome - Smart Home Made Simple,58,USB Host UART Interface - ESPHome - Smart Home Made Simple,58,Yes,Instructions for setting up a USB Host UART interface on an ESP32 in ESPHome,76,Instructions for setting up a USB Host UART interface on an ESP32 in ESPHome,76,Yes,https://esphome.io/components/usb_uart/,,USB Host UART Interface,USB Host UART Interface,Instructions for setting up a USB Host UART interface on an ESP32 in ESPHome,Instructions for setting up a USB Host UART interface on an ESP32 in ESPHome,https://esphome.io/images/logo.svg,https://esphome.io/images/usb.svg,article,website,https://esphome.io/components/usb_uart/,https://esphome.io/components/usb_uart/,summary_large_image,summary_large_image,https://esphome.io/images/logo.svg,https://esphome.io/images/usb.svg,1,1,USB Host UART Interface,USB Host UART Interface,,,
